"Run","cycle","Virulence","Cheat","Spite","MigrationRate","SubpopCarryingCapacity","CheatFreq","SpiteFreq"
36,121,0,1,0,0.03125,27,0.112676,0
36,131,0,1,0,0.03125,27,0,0
36,131,0,1,0,0.03125,27,0,0
360,1,1,1,0,0.03125,81,0,0
360,11,1,1,0,0.03125,81,0,0
360,21,1,1,0,0.03125,81,0.0672269,0
360,31,1,1,0,0.03125,81,0.264706,0
360,41,1,1,0,0.03125,81,0.734694,0
360,51,1,1,0,0.03125,81,0.823129,0
360,61,1,1,0,0.03125,81,0.876712,0
360,71,1,1,0,0.03125,81,1,0
360,71,1,1,0,0.03125,81,1,0
361,1,1,1,0,0.0625,81,0,0
361,11,1,1,0,0.0625,81,0,0
361,21,1,1,0,0.0625,81,0.128,0
361,31,1,1,0,0.0625,81,0,0
361,31,1,1,0,0.0625,81,0,0
362,1,1,1,0,0.125,81,0,0
362,11,1,1,0,0.125,81,0,0
362,21,1,1,0,0.125,81,0.125683,0
362,31,1,1,0,0.125,81,0.160494,0
362,41,1,1,0,0.125,81,0.192708,0
362,51,1,1,0,0.125,81,0.29878,0
362,61,1,1,0,0.125,81,0.292308,0
362,71,1,1,0,0.125,81,0.53125,0
362,81,1,1,0,0.125,81,0.486957,0
362,91,1,1,0,0.125,81,0.4375,0
362,101,1,1,0,0.125,81,0.673139,0
362,111,1,1,0,0.125,81,0.755352,0
362,121,1,1,0,0.125,81,0.947692,0
362,131,1,1,0,0.125,81,0.907236,0
362,141,1,1,0,0.125,81,0.962319,0
362,141,1,1,0,0.125,81,0.962319,0
363,1,1,1,0,0.25,81,0,0
363,11,1,1,0,0.25,81,0,0
363,21,1,1,0,0.25,81,0.110063,0
363,31,1,1,0,0.25,81,0.130019,0
363,41,1,1,0,0.25,81,0.0383747,0
363,51,1,1,0,0.25,81,0.0625,0
363,61,1,1,0,0.25,81,0.136253,0
363,71,1,1,0,0.25,81,0.127473,0
363,81,1,1,0,0.25,81,0.232092,0
363,91,1,1,0,0.25,81,0.35567,0
363,101,1,1,0,0.25,81,0.406953,0
363,111,1,1,0,0.25,81,0.57382,0
363,121,1,1,0,0.25,81,0.791862,0
363,131,1,1,0,0.25,81,0.827856,0
363,141,1,1,0,0.25,81,0.8592,0
363,151,1,1,0,0.25,81,0.841962,0
363,161,1,1,0,0.25,81,0.917188,0
363,171,1,1,0,0.25,81,0.917857,0
363,181,1,1,0,0.25,81,0.918149,0
363,191,1,1,0,0.25,81,0.927632,0
363,201,1,1,0,0.25,81,0.964373,0
363,201,1,1,0,0.25,81,0.964373,0
364,1,1,1,0,0.03125,243,0,0
364,11,1,1,0,0.03125,243,0,0
364,21,1,1,0,0.03125,243,0.0950413,0
364,31,1,1,0,0.03125,243,0.0772201,0
364,41,1,1,0,0.03125,243,0.05,0
364,51,1,1,0,0.03125,243,0.116,0
364,61,1,1,0,0.03125,243,0.0956522,0
364,71,1,1,0,0.03125,243,0.27027,0
364,81,1,1,0,0.03125,243,0.27957,0
364,91,1,1,0,0.03125,243,0.256809,0
364,101,1,1,0,0.03125,243,0.223529,0
364,111,1,1,0,0.03125,243,0.289062,0
364,121,1,1,0,0.03125,243,0.27572,0
364,131,1,1,0,0.03125,243,0.326007,0
364,141,1,1,0,0.03125,243,0.478261,0
364,151,1,1,0,0.03125,243,0.492701,0
364,161,1,1,0,0.03125,243,0.405204,0
364,171,1,1,0,0.03125,243,0.437956,0
364,181,1,1,0,0.03125,243,0.657258,0
364,191,1,1,0,0.03125,243,0.696246,0
364,201,1,1,0,0.03125,243,0.736462,0
364,211,1,1,0,0.03125,243,0.837288,0
364,221,1,1,0,0.03125,243,0.906977,0
364,231,1,1,0,0.03125,243,0.932432,0
364,241,1,1,0,0.03125,243,0.946479,0
364,251,1,1,0,0.03125,243,0.895385,0
364,261,1,1,0,0.03125,243,0.95302,0
364,261,1,1,0,0.03125,243,0.95302,0
365,1,1,1,0,0.0625,243,0,0
365,11,1,1,0,0.0625,243,0,0
365,21,1,1,0,0.0625,243,0.100386,0
365,31,1,1,0,0.0625,243,0.114695,0
365,41,1,1,0,0.0625,243,0.153061,0
365,51,1,1,0,0.0625,243,0.0740741,0
365,61,1,1,0,0.0625,243,0.172524,0
365,71,1,1,0,0.0625,243,0.450704,0
365,81,1,1,0,0.0625,243,0.674923,0
365,91,1,1,0,0.0625,243,0.80826,0
365,101,1,1,0,0.0625,243,0.893491,0
365,111,1,1,0,0.0625,243,0.925101,0
365,121,1,1,0,0.0625,243,0.85214,0
365,131,1,1,0,0.0625,243,0.87605,0
365,141,1,1,0,0.0625,243,0.941948,0
365,151,1,1,0,0.0625,243,0.965774,0
365,151,1,1,0,0.0625,243,0.965774,0
366,1,1,1,0,0.125,243,0,0
366,11,1,1,0,0.125,243,0,0
366,21,1,1,0,0.125,243,0.133333,0
366,31,1,1,0,0.125,243,0.0925373,0
366,41,1,1,0,0.125,243,0.146789,0
366,51,1,1,0,0.125,243,0.225895,0
366,61,1,1,0,0.125,243,0.134557,0
366,71,1,1,0,0.125,243,0.3175,0
366,81,1,1,0,0.125,243,0.353474,0
366,91,1,1,0,0.125,243,0.413793,0
366,101,1,1,0,0.125,243,0.47619,0
366,111,1,1,0,0.125,243,0.631868,0
366,121,1,1,0,0.125,243,0.635097,0
366,131,1,1,0,0.125,243,0.779592,0
366,141,1,1,0,0.125,243,0.836957,0
366,151,1,1,0,0.125,243,0.819389,0
366,161,1,1,0,0.125,243,0.80566,0
366,171,1,1,0,0.125,243,0.811784,0
366,181,1,1,0,0.125,243,0.87757,0
366,191,1,1,0,0.125,243,0.924379,0
366,201,1,1,0,0.125,243,0.969891,0
366,201,1,1,0,0.125,243,0.969891,0
367,1,1,1,0,0.25,243,0,0
367,11,1,1,0,0.25,243,0,0
367,21,1,1,0,0.25,243,0.0841346,0
367,31,1,1,0,0.25,243,0.15566,0
367,41,1,1,0,0.25,243,0.148748,0
367,51,1,1,0,0.25,243,0.0786241,0
367,61,1,1,0,0.25,243,0.0737327,0
367,71,1,1,0,0.25,243,0.136015,0
367,81,1,1,0,0.25,243,0.185185,0
367,91,1,1,0,0.25,243,0.177083,0
367,101,1,1,0,0.25,243,0.331361,0
367,111,1,1,0,0.25,243,0.284357,0
367,121,1,1,0,0.25,243,0.328638,0
367,131,1,1,0,0.25,243,0.341977,0
367,141,1,1,0,0.25,243,0.492669,0
367,151,1,1,0,0.25,243,0.428829,0
367,161,1,1,0,0.25,243,0.484024,0
367,171,1,1,0,0.25,243,0.628885,0
367,181,1,1,0,0.25,243,0.604555,0
367,191,1,1,0,0.25,243,0.630197,0
367,201,1,1,0,0.25,243,0.60066,0
367,211,1,1,0,0.25,243,0.607558,0
367,221,1,1,0,0.25,243,0.730363,0
367,231,1,1,0,0.25,243,0.79383,0
367,241,1,1,0,0.25,243,0.805401,0
367,251,1,1,0,0.25,243,0.83874,0
367,261,1,1,0,0.25,243,0.870162,0
367,271,1,1,0,0.25,243,0.913323,0
367,281,1,1,0,0.25,243,0.944948,0
367,291,1,1,0,0.25,243,0.944724,0
367,301,1,1,0,0.25,243,0.95062,0
367,301,1,1,0,0.25,243,0.95062,0
368,1,1,1,1,0.03125,9,0,0
368,11,1,1,1,0.03125,9,0,0
368,21,1,1,1,0.03125,9,0.0869565,0.0869565
368,31,1,1,1,0.03125,9,0,0
368,31,1,1,1,0.03125,9,0,0
369,1,1,1,1,0.0625,9,0,0
369,11,1,1,1,0.0625,9,0,0
369,21,1,1,1,0.0625,9,0.153846,0.153846
369,31,1,1,1,0.0625,9,0.560976,0.560976
369,41,1,1,1,0.0625,9,0.769231,0.769231
369,51,1,1,1,0.0625,9,0.904762,0.904762
369,61,1,1,1,0.0625,9,1,1
369,61,1,1,1,0.0625,9,1,1
37,1,0,1,0,0.0625,27,0,0
37,11,0,1,0,0.0625,27,0,0
37,21,0,1,0,0.0625,27,0.141869,0
37,31,0,1,0,0.0625,27,0.15331,0
37,41,0,1,0,0.0625,27,0.113636,0
37,51,0,1,0,0.0625,27,0.0519481,0
37,61,0,1,0,0.0625,27,0.0230769,0
37,71,0,1,0,0.0625,27,0.0155039,0
37,81,0,1,0,0.0625,27,0,0
37,81,0,1,0,0.0625,27,0,0
370,1,1,1,1,0.125,9,0,0
370,11,1,1,1,0.125,9,0,0
370,21,1,1,1,0.125,9,0.0327869,0.0327869
370,31,1,1,1,0.125,9,0.0833333,0.0833333
370,41,1,1,1,0.125,9,0.186667,0.186667
370,51,1,1,1,0.125,9,0.0181818,0.0181818
370,61,1,1,1,0.125,9,0,0
370,61,1,1,1,0.125,9,0,0
371,1,1,1,1,0.25,9,0,0
371,11,1,1,1,0.25,9,0,0
371,21,1,1,1,0.25,9,0.0714286,0.0714286
371,31,1,1,1,0.25,9,0.189024,0.189024
371,41,1,1,1,0.25,9,0.138462,0.138462
371,51,1,1,1,0.25,9,0.294118,0.294118
371,61,1,1,1,0.25,9,0.247706,0.247706
371,71,1,1,1,0.25,9,0.163462,0.163462
371,81,1,1,1,0.25,9,0.253333,0.253333
371,91,1,1,1,0.25,9,0.253731,0.253731
371,101,1,1,1,0.25,9,0.253731,0.253731
371,111,1,1,1,0.25,9,0.25,0.25
371,121,1,1,1,0.25,9,0.44186,0.44186
371,131,1,1,1,0.25,9,0.769231,0.769231
371,141,1,1,1,0.25,9,1,1
371,141,1,1,1,0.25,9,1,1
372,1,1,1,1,0.03125,27,0,0
372,11,1,1,1,0.03125,27,0,0
372,21,1,1,1,0.03125,27,0.170213,0.170213
372,31,1,1,1,0.03125,27,0.225627,0.225627
372,41,1,1,1,0.03125,27,0.174603,0.174603
372,51,1,1,1,0.03125,27,0.137931,0.137931
372,61,1,1,1,0.03125,27,0.232558,0.232558
372,71,1,1,1,0.03125,27,0.507937,0.507937
372,81,1,1,1,0.03125,27,0.38,0.38
372,91,1,1,1,0.03125,27,0.0833333,0.0833333
372,101,1,1,1,0.03125,27,0.0645161,0.0645161
372,111,1,1,1,0.03125,27,0,0
372,111,1,1,1,0.03125,27,0,0
373,1,1,1,1,0.0625,27,0,0
373,11,1,1,1,0.0625,27,0,0
373,21,1,1,1,0.0625,27,0.0855615,0.0855615
373,31,1,1,1,0.0625,27,0.162162,0.162162
373,41,1,1,1,0.0625,27,0.181287,0.181287
373,51,1,1,1,0.0625,27,0.0392157,0.0392157
373,61,1,1,1,0.0625,27,0.00735294,0.00735294
373,71,1,1,1,0.0625,27,0,0
373,71,1,1,1,0.0625,27,0,0
374,1,1,1,1,0.125,27,0,0
374,11,1,1,1,0.125,27,0,0
374,21,1,1,1,0.125,27,0.079096,0.079096
374,31,1,1,1,0.125,27,0.154739,0.154739
374,41,1,1,1,0.125,27,0.130919,0.130919
374,51,1,1,1,0.125,27,0.0673854,0.0673854
374,61,1,1,1,0.125,27,0.104377,0.104377
374,71,1,1,1,0.125,27,0.0829694,0.0829694
374,81,1,1,1,0.125,27,0.0520833,0.0520833
374,91,1,1,1,0.125,27,0.0179641,0.0179641
374,101,1,1,1,0.125,27,0,0
374,101,1,1,1,0.125,27,0,0
375,1,1,1,1,0.25,27,0,0
375,11,1,1,1,0.25,27,0,0
375,21,1,1,1,0.25,27,0.113571,0.113571
375,31,1,1,1,0.25,27,0.180939,0.180939
375,41,1,1,1,0.25,27,0.199693,0.199693
375,51,1,1,1,0.25,27,0.383721,0.383721
375,61,1,1,1,0.25,27,0.485714,0.485714
375,71,1,1,1,0.25,27,0.589305,0.589305
375,81,1,1,1,0.25,27,0.78855,0.78855
375,91,1,1,1,0.25,27,0.757601,0.757601
375,101,1,1,1,0.25,27,0.800493,0.800493
375,111,1,1,1,0.25,27,0.818433,0.818433
375,121,1,1,1,0.25,27,0.847296,0.847296
375,131,1,1,1,0.25,27,0.91263,0.91263
375,141,1,1,1,0.25,27,0.929217,0.929217
375,151,1,1,1,0.25,27,0.936929,0.936929
375,161,1,1,1,0.25,27,0.969486,0.969486
375,161,1,1,1,0.25,27,0.969486,0.969486
376,1,1,1,1,0.03125,81,0,0
376,11,1,1,1,0.03125,81,0,0
376,21,1,1,1,0.03125,81,0.0714286,0.0714286
376,31,1,1,1,0.03125,81,0.0918367,0.0918367
376,41,1,1,1,0.03125,81,0.108434,0.108434
376,51,1,1,1,0.03125,81,0.0194175,0.0194175
376,61,1,1,1,0.03125,81,0.0138889,0.0138889
376,71,1,1,1,0.03125,81,0,0
376,71,1,1,1,0.03125,81,0,0
377,1,1,1,1,0.0625,81,0,0
377,11,1,1,1,0.0625,81,0,0
377,21,1,1,1,0.0625,81,0.133333,0.133333
377,31,1,1,1,0.0625,81,0.452206,0.452206
377,41,1,1,1,0.0625,81,0.790274,0.790274
377,51,1,1,1,0.0625,81,0.978916,0.978916
377,51,1,1,1,0.0625,81,0.978916,0.978916
378,1,1,1,1,0.125,81,0,0
378,11,1,1,1,0.125,81,0,0
378,21,1,1,1,0.125,81,0.111588,0.111588
378,31,1,1,1,0.125,81,0.171548,0.171548
378,41,1,1,1,0.125,81,0.348214,0.348214
378,51,1,1,1,0.125,81,0.122677,0.122677
378,61,1,1,1,0.125,81,0.0210084,0.0210084
378,71,1,1,1,0.125,81,0,0
378,71,1,1,1,0.125,81,0,0
379,1,1,1,1,0.25,81,0,0
379,11,1,1,1,0.25,81,0,0
379,21,1,1,1,0.25,81,0.100334,0.100334
379,31,1,1,1,0.25,81,0.0609756,0.0609756
379,41,1,1,1,0.25,81,0.112462,0.112462
379,51,1,1,1,0.25,81,0.057971,0.057971
379,61,1,1,1,0.25,81,0.0358423,0.0358423
379,71,1,1,1,0.25,81,0.0233333,0.0233333
379,81,1,1,1,0.25,81,0,0
379,81,1,1,1,0.25,81,0,0
38,1,0,1,0,0.125,27,0,0
38,11,0,1,0,0.125,27,0,0
38,21,0,1,0,0.125,27,0.0808511,0
38,31,0,1,0,0.125,27,0.248227,0
38,41,0,1,0,0.125,27,0.426357,0
38,51,0,1,0,0.125,27,0.382716,0
38,61,0,1,0,0.125,27,0.265152,0
38,71,0,1,0,0.125,27,0.190751,0
38,81,0,1,0,0.125,27,0.0390625,0
38,91,0,1,0,0.125,27,0.02,0
38,101,0,1,0,0.125,27,0,0
38,101,0,1,0,0.125,27,0,0
380,1,1,1,1,0.03125,243,0,0
380,11,1,1,1,0.03125,243,0,0
380,21,1,1,1,0.03125,243,0.0524345,0.0524345
380,31,1,1,1,0.03125,243,0.075188,0.075188
380,41,1,1,1,0.03125,243,0,0
380,41,1,1,1,0.03125,243,0,0
381,1,1,1,1,0.0625,243,0,0
381,11,1,1,1,0.0625,243,0,0
381,21,1,1,1,0.0625,243,0.0973783,0.0973783
381,31,1,1,1,0.0625,243,0.116608,0.116608
381,41,1,1,1,0.0625,243,0.865649,0.865649
381,51,1,1,1,0.0625,243,0.85251,0.85251
381,61,1,1,1,0.0625,243,0.938701,0.938701
381,71,1,1,1,0.0625,243,0.874894,0.874894
381,81,1,1,1,0.0625,243,0.96996,0.96996
381,81,1,1,1,0.0625,243,0.96996,0.96996
382,1,1,1,1,0.125,243,0,0
382,11,1,1,1,0.125,243,0,0
382,21,1,1,1,0.125,243,0.124611,0.124611
382,31,1,1,1,0.125,243,0.694405,0.694405
382,41,1,1,1,0.125,243,0.708333,0.708333
382,51,1,1,1,0.125,243,0.843046,0.843046
382,61,1,1,1,0.125,243,0.0515759,0.0515759
382,71,1,1,1,0.125,243,0.448034,0.448034
382,81,1,1,1,0.125,243,0.853964,0.853964
382,91,1,1,1,0.125,243,0.967718,0.967718
382,91,1,1,1,0.125,243,0.967718,0.967718
383,1,1,1,1,0.25,243,0,0
383,11,1,1,1,0.25,243,0,0
383,21,1,1,1,0.25,243,0.0944018,0.0944018
383,31,1,1,1,0.25,243,0.0826162,0.0826162
383,41,1,1,1,0.25,243,0.0680934,0.0680934
383,51,1,1,1,0.25,243,0.120408,0.120408
383,61,1,1,1,0.25,243,0.0983607,0.0983607
383,71,1,1,1,0.25,243,0.00662252,0.00662252
383,81,1,1,1,0.25,243,0,0
383,81,1,1,1,0.25,243,0,0
384,1,0,0,0,0.03125,9,0,0
384,11,0,0,0,0.03125,9,0,0
384,21,0,0,0,0.03125,9,0,0
384,21,0,0,0,0.03125,9,0,0
385,1,0,0,0,0.0625,9,0,0
385,11,0,0,0,0.0625,9,0,0
385,21,0,0,0,0.0625,9,0,0
385,21,0,0,0,0.0625,9,0,0
386,1,0,0,0,0.125,9,0,0
386,11,0,0,0,0.125,9,0,0
386,21,0,0,0,0.125,9,0,0
386,21,0,0,0,0.125,9,0,0
387,1,0,0,0,0.25,9,0,0
387,11,0,0,0,0.25,9,0,0
387,21,0,0,0,0.25,9,0,0
387,21,0,0,0,0.25,9,0,0
388,1,0,0,0,0.03125,27,0,0
388,11,0,0,0,0.03125,27,0,0
388,21,0,0,0,0.03125,27,0,0
388,21,0,0,0,0.03125,27,0,0
389,1,0,0,0,0.0625,27,0,0
389,11,0,0,0,0.0625,27,0,0
389,21,0,0,0,0.0625,27,0,0
389,21,0,0,0,0.0625,27,0,0
39,1,0,1,0,0.25,27,0,0
39,11,0,1,0,0.25,27,0,0
39,21,0,1,0,0.25,27,0.102784,0
39,31,0,1,0,0.25,27,0.126697,0
39,41,0,1,0,0.25,27,0.25,0
39,51,0,1,0,0.25,27,0.225564,0
39,61,0,1,0,0.25,27,0.194825,0
39,71,0,1,0,0.25,27,0.208549,0
39,81,0,1,0,0.25,27,0.324921,0
39,91,0,1,0,0.25,27,0.371359,0
39,101,0,1,0,0.25,27,0.479132,0
39,111,0,1,0,0.25,27,0.568528,0
39,121,0,1,0,0.25,27,0.645161,0
39,131,0,1,0,0.25,27,0.713168,0
39,141,0,1,0,0.25,27,0.774732,0
39,151,0,1,0,0.25,27,0.808702,0
39,161,0,1,0,0.25,27,0.799203,0
39,171,0,1,0,0.25,27,0.845843,0
39,181,0,1,0,0.25,27,0.838455,0
39,191,0,1,0,0.25,27,0.89781,0
39,201,0,1,0,0.25,27,0.917706,0
39,211,0,1,0,0.25,27,0.901776,0
39,221,0,1,0,0.25,27,0.936759,0
39,231,0,1,0,0.25,27,0.96423,0
39,231,0,1,0,0.25,27,0.96423,0
390,1,0,0,0,0.125,27,0,0
390,11,0,0,0,0.125,27,0,0
390,21,0,0,0,0.125,27,0,0
390,21,0,0,0,0.125,27,0,0
391,1,0,0,0,0.25,27,0,0
391,11,0,0,0,0.25,27,0,0
391,21,0,0,0,0.25,27,0,0
391,21,0,0,0,0.25,27,0,0
392,1,0,0,0,0.03125,81,0,0
392,11,0,0,0,0.03125,81,0,0
392,21,0,0,0,0.03125,81,0,0
392,21,0,0,0,0.03125,81,0,0
393,1,0,0,0,0.0625,81,0,0
393,11,0,0,0,0.0625,81,0,0
393,21,0,0,0,0.0625,81,0,0
393,21,0,0,0,0.0625,81,0,0
394,1,0,0,0,0.125,81,0,0
394,11,0,0,0,0.125,81,0,0
394,21,0,0,0,0.125,81,0,0
394,21,0,0,0,0.125,81,0,0
395,1,0,0,0,0.25,81,0,0
395,11,0,0,0,0.25,81,0,0
395,21,0,0,0,0.25,81,0,0
395,21,0,0,0,0.25,81,0,0
396,1,0,0,0,0.03125,243,0,0
396,11,0,0,0,0.03125,243,0,0
396,21,0,0,0,0.03125,243,0,0
396,21,0,0,0,0.03125,243,0,0
397,1,0,0,0,0.0625,243,0,0
397,11,0,0,0,0.0625,243,0,0
397,21,0,0,0,0.0625,243,0,0
397,21,0,0,0,0.0625,243,0,0
398,1,0,0,0,0.125,243,0,0
398,11,0,0,0,0.125,243,0,0
398,21,0,0,0,0.125,243,0,0
398,21,0,0,0,0.125,243,0,0
399,1,0,0,0,0.25,243,0,0
399,11,0,0,0,0.25,243,0,0
399,21,0,0,0,0.25,243,0,0
399,21,0,0,0,0.25,243,0,0
4,1,0,0,0,0.03125,27,0,0
4,11,0,0,0,0.03125,27,0,0
4,21,0,0,0,0.03125,27,0,0
4,21,0,0,0,0.03125,27,0,0
40,1,0,1,0,0.03125,81,0,0
40,11,0,1,0,0.03125,81,0,0
40,21,0,1,0,0.03125,81,0.212766,0
40,31,0,1,0,0.03125,81,0.391753,0
40,41,0,1,0,0.03125,81,0.691589,0
40,51,0,1,0,0.03125,81,0.928,0
40,61,0,1,0,0.03125,81,0.855615,0
40,71,0,1,0,0.03125,81,0.882353,0
40,81,0,1,0,0.03125,81,0.84127,0
40,91,0,1,0,0.03125,81,0.861486,0
40,101,0,1,0,0.03125,81,0.938462,0
40,111,0,1,0,0.03125,81,0.970803,0
40,111,0,1,0,0.03125,81,0.970803,0
400,1,0,0,1,0.03125,9,0,0
400,11,0,0,1,0.03125,9,0,0
400,21,0,0,1,0.03125,9,0,0.0909091
400,21,0,0,1,0.03125,9,0,0.0909091
401,1,0,0,1,0.0625,9,0,0
401,11,0,0,1,0.0625,9,0,0
401,21,0,0,1,0.0625,9,0,0.0555556
401,21,0,0,1,0.0625,9,0,0.0555556
402,1,0,0,1,0.125,9,0,0
402,11,0,0,1,0.125,9,0,0
402,21,0,0,1,0.125,9,0,0.0824742
402,21,0,0,1,0.125,9,0,0.0824742
403,1,0,0,1,0.25,9,0,0
403,11,0,0,1,0.25,9,0,0
403,21,0,0,1,0.25,9,0,0.0660377
403,21,0,0,1,0.25,9,0,0.0660377
404,1,0,0,1,0.03125,27,0,0
404,11,0,0,1,0.03125,27,0,0
404,21,0,0,1,0.03125,27,0,0.0828402
404,21,0,0,1,0.03125,27,0,0.0828402
405,1,0,0,1,0.0625,27,0,0
405,11,0,0,1,0.0625,27,0,0
405,21,0,0,1,0.0625,27,0,0.111111
405,21,0,0,1,0.0625,27,0,0.111111
406,1,0,0,1,0.125,27,0,0
406,11,0,0,1,0.125,27,0,0
406,21,0,0,1,0.125,27,0,0.0768137
406,21,0,0,1,0.125,27,0,0.0768137
407,1,0,0,1,0.25,27,0,0
407,11,0,0,1,0.25,27,0,0
407,21,0,0,1,0.25,27,0,0.0925645
407,21,0,0,1,0.25,27,0,0.0925645
408,1,0,0,1,0.03125,81,0,0
408,11,0,0,1,0.03125,81,0,0
408,21,0,0,1,0.03125,81,0,0.11399
408,21,0,0,1,0.03125,81,0,0.11399
409,1,0,0,1,0.0625,81,0,0
409,11,0,0,1,0.0625,81,0,0
409,21,0,0,1,0.0625,81,0,0.102941
409,21,0,0,1,0.0625,81,0,0.102941
41,1,0,1,0,0.0625,81,0,0
41,11,0,1,0,0.0625,81,0,0
41,21,0,1,0,0.0625,81,0.025641,0
41,31,0,1,0,0.0625,81,0.00854701,0
41,41,0,1,0,0.0625,81,0,0
41,41,0,1,0,0.0625,81,0,0
410,1,0,0,1,0.125,81,0,0
410,11,0,0,1,0.125,81,0,0
410,21,0,0,1,0.125,81,0,0.0977778
410,21,0,0,1,0.125,81,0,0.0977778
411,1,0,0,1,0.25,81,0,0
411,11,0,0,1,0.25,81,0,0
411,21,0,0,1,0.25,81,0,0.080292
411,21,0,0,1,0.25,81,0,0.080292
412,1,0,0,1,0.03125,243,0,0
412,11,0,0,1,0.03125,243,0,0
412,21,0,0,1,0.03125,243,0,0.104651
412,21,0,0,1,0.03125,243,0,0.104651
413,1,0,0,1,0.0625,243,0,0
413,11,0,0,1,0.0625,243,0,0
413,21,0,0,1,0.0625,243,0,0.469136
413,21,0,0,1,0.0625,243,0,0.469136
414,1,0,0,1,0.125,243,0,0
414,11,0,0,1,0.125,243,0,0
414,21,0,0,1,0.125,243,0,0.238095
414,21,0,0,1,0.125,243,0,0.238095
415,1,0,0,1,0.25,243,0,0
415,11,0,0,1,0.25,243,0,0
415,21,0,0,1,0.25,243,0,0.0793269
415,21,0,0,1,0.25,243,0,0.0793269
416,1,0,1,0,0.03125,9,0,0
416,11,0,1,0,0.03125,9,0,0
416,21,0,1,0,0.03125,9,0,0
416,21,0,1,0,0.03125,9,0,0
417,1,0,1,0,0.0625,9,0,0
417,11,0,1,0,0.0625,9,0,0
417,21,0,1,0,0.0625,9,0.12963,0
417,31,0,1,0,0.0625,9,0.2,0
417,41,0,1,0,0.0625,9,0,0
417,41,0,1,0,0.0625,9,0,0
418,1,0,1,0,0.125,9,0,0
418,11,0,1,0,0.125,9,0,0
418,21,0,1,0,0.125,9,0.080292,0
418,31,0,1,0,0.125,9,0.220779,0
418,41,0,1,0,0.125,9,0.47541,0
418,51,0,1,0,0.125,9,0.740741,0
418,61,0,1,0,0.125,9,0.875,0
418,71,0,1,0,0.125,9,1,0
418,71,0,1,0,0.125,9,1,0
419,1,0,1,0,0.25,9,0,0
419,11,0,1,0,0.25,9,0,0
419,21,0,1,0,0.25,9,0.104938,0
419,31,0,1,0,0.25,9,0.15748,0
419,41,0,1,0,0.25,9,0.270833,0
419,51,0,1,0,0.25,9,0.423529,0
419,61,0,1,0,0.25,9,0.640351,0
419,71,0,1,0,0.25,9,0.651613,0
419,81,0,1,0,0.25,9,0.538889,0
419,91,0,1,0,0.25,9,0.528169,0
419,101,0,1,0,0.25,9,0.352381,0
419,111,0,1,0,0.25,9,0.528455,0
419,121,0,1,0,0.25,9,0.648649,0
419,131,0,1,0,0.25,9,0.580882,0
419,141,0,1,0,0.25,9,0.48,0
419,151,0,1,0,0.25,9,0.422857,0
419,161,0,1,0,0.25,9,0.742424,0
419,171,0,1,0,0.25,9,0.956044,0
419,171,0,1,0,0.25,9,0.956044,0
42,1,0,1,0,0.125,81,0,0
42,11,0,1,0,0.125,81,0,0
42,21,0,1,0,0.125,81,0.128571,0
42,31,0,1,0,0.125,81,0.0517241,0
42,41,0,1,0,0.125,81,0,0
42,41,0,1,0,0.125,81,0,0
420,1,0,1,0,0.03125,27,0,0
420,11,0,1,0,0.03125,27,0,0
420,21,0,1,0,0.03125,27,0.0689655,0
420,31,0,1,0,0.03125,27,0,0
420,31,0,1,0,0.03125,27,0,0
421,1,0,1,0,0.0625,27,0,0
421,11,0,1,0,0.0625,27,0,0
421,21,0,1,0,0.0625,27,0.126126,0
421,31,0,1,0,0.0625,27,0.448276,0
421,41,0,1,0,0.0625,27,0.646018,0
421,51,0,1,0,0.0625,27,0.688442,0
421,61,0,1,0,0.0625,27,0.80303,0
421,71,0,1,0,0.0625,27,0.742138,0
421,81,0,1,0,0.0625,27,0.753521,0
421,91,0,1,0,0.0625,27,0.849057,0
421,101,0,1,0,0.0625,27,0.924528,0
421,111,0,1,0,0.0625,27,0.957447,0
421,111,0,1,0,0.0625,27,0.957447,0
422,1,0,1,0,0.125,27,0,0
422,11,0,1,0,0.125,27,0,0
422,21,0,1,0,0.125,27,0.0944882,0
422,31,0,1,0,0.125,27,0.118182,0
422,41,0,1,0,0.125,27,0.021645,0
422,51,0,1,0,0.125,27,0.0139535,0
422,61,0,1,0,0.125,27,0,0
422,61,0,1,0,0.125,27,0,0
423,1,0,1,0,0.25,27,0,0
423,11,0,1,0,0.25,27,0,0
423,21,0,1,0,0.25,27,0.116444,0
423,31,0,1,0,0.25,27,0.168571,0
423,41,0,1,0,0.25,27,0.189274,0
423,51,0,1,0,0.25,27,0.162437,0
423,61,0,1,0,0.25,27,0.216783,0
423,71,0,1,0,0.25,27,0.163539,0
423,81,0,1,0,0.25,27,0.144543,0
423,91,0,1,0,0.25,27,0.114187,0
423,101,0,1,0,0.25,27,0.078341,0
423,111,0,1,0,0.25,27,0.0913462,0
423,121,0,1,0,0.25,27,0.0322581,0
423,131,0,1,0,0.25,27,0.0627451,0
423,141,0,1,0,0.25,27,0.0339806,0
423,151,0,1,0,0.25,27,0,0
423,151,0,1,0,0.25,27,0,0
424,1,0,1,0,0.03125,81,0,0
424,11,0,1,0,0.03125,81,0,0
424,21,0,1,0,0.03125,81,0.0917431,0
424,31,0,1,0,0.03125,81,0,0
424,31,0,1,0,0.03125,81,0,0
425,1,0,1,0,0.0625,81,0,0
425,11,0,1,0,0.0625,81,0,0
